	clf_name	comb	features_number	accuracy	f1_score	precision	recall	true_positives	true_negatives	false_positives	false_negatives
15	Bayesiano_TF	('stemming', 'pruning10')	3579	0.8696603641456583	0.8670023790779375	0.8646851882553123	0.870876368619648	5775	4160	578	911
16	Bayesiano_TF	('stemming', 'pruning5')	5712	0.8705357142857143	0.8678755226525214	0.8655686951840261	0.8716856931698412	5783	4162	576	903
17	Bayesiano_TF	('lemmatization', 'urls')	28850	0.8728991596638656	0.8702776561268284	0.8679619495992541	0.8740737972164387	5798	4174	564	888
18	Bayesiano_TF	('lemmatization', 'norm_letters')	36091	0.8726365546218487	0.8696789513519187	0.8677765725615771	0.8723121163063587	5845	4124	614	841
19	Bayesiano_TF	('lemmatization', 'pruning10')	3592	0.8690476190476191	0.8663262659224955	0.8640577293111125	0.8700146737820389	5779	4149	589	907
20	Bayesiano_TF	('lemmatization', 'pruning5')	6002	0.8707983193277311	0.8681334851537181	0.865833547692983	0.8719100425566195	5786	4162	576	900
21	Bayesiano_TF	('urls', 'norm_letters')	39606	0.874124649859944	0.8712120202465654	0.8692846111021317	0.8738908958027629	5852	4134	604	834
22	Bayesiano_TF	('urls', 'pruning10')	4337	0.8637079831932774	0.8611954309060799	0.8587900950093585	0.8659448490050023	5702	4165	573	984
23	Bayesiano_TF	('urls', 'pruning5')	7812	0.8686099439775911	0.8661035424041206	0.8636853976219285	0.8705939036818553	5743	4180	558	943
24	Bayesiano_TF	('norm_letters', 'pruning10')	4349	0.8634453781512605	0.860816622082122	0.8584518312747307	0.8651670602698355	5717	4147	591	969
25	Bayesiano_TF	('norm_letters', 'pruning5')	7822	0.8686974789915967	0.8661170297794292	0.8637381404174573	0.8703304738756551	5755	4169	569	931
26	Bayesiano_TF	('stop_words', 'stemming', 'urls')	24870	0.8708858543417367	0.8676621867623593	0.8661553693877134	0.869555841878729	5866	4083	655	820
27	Bayesiano_TF	('stop_words', 'stemming', 'norm_letters')	32012	0.8713235294117647	0.867575182654567	0.8672903381971393	0.8678697332821352	5938	4016	722	748
28	Bayesiano_TF	('stop_words', 'stemming', 'pruning10')	3500	0.8647584033613446	0.8614895118097157	0.8598279388160965	0.8636753436141142	5817	4062	676	869
29	Bayesiano_TF	('stop_words', 'stemming', 'pruning5')	5631	0.868172268907563	0.865063479492164	0.8632591044609212	0.8675142845562138	5826	4092	646	860
30	Bayesiano_TF	('stop_words', 'lemmatization', 'urls')	28786	0.8719362745098039	0.868746181111732	0.8672206342973936	0.8706684658391046	5871	4090	648	815
31	Bayesiano_TF	('stop_words', 'lemmatization', 'norm_letters')	36026	0.8719362745098039	0.868257515686447	0.8678361843595189	0.8687006814892784	5935	4026	712	751
32	Bayesiano_TF	('stop_words', 'lemmatization', 'pruning10')	3530	0.867296918767507	0.8641080741195932	0.8624027502712901	0.8663667470708942	5829	4079	659	857
33	Bayesiano_TF	('stop_words', 'lemmatization', 'pruning5')	5940	0.8695728291316527	0.8664460057644165	0.8647165649614892	0.8687415612494976	5841	4093	645	845
34	Bayesiano_TF	('stop_words', 'urls', 'norm_letters')	39356	0.8720238095238095	0.8683673469387755	0.8678947740265079	0.8688677045096026	5933	4029	709	753
35	Bayesiano_TF	('stop_words', 'urls', 'pruning10')	4152	0.8610819327731093	0.8577632456716707	0.8560609359811814	0.8600425061117609	5791	4046	692	895
36	Bayesiano_TF	('stop_words', 'urls', 'pruning5')	7605	0.8671218487394958	0.8639511764056114	0.8622107155749676	0.8662786740739741	5825	4081	657	861
37	Bayesiano_TF	('stop_words', 'norm_letters', 'pruning10')	4165	0.8585434173669467	0.855007527187094	0.8535629525451377	0.8568284099370584	5796	4012	726	890
38	Bayesiano_TF	('stop_words', 'norm_letters', 'pruning5')	7616	0.8643207282913166	0.8609448188280739	0.8594470804108963	0.8628402285124932	5827	4047	691	859
39	Bayesiano_TF	('stemming', 'urls', 'norm_letters')	24154	0.8701855742296919	0.8676703193996718	0.8652585034226548	0.8720322398939235	5758	4183	555	928
40	Bayesiano_TF	('stemming', 'urls', 'pruning10')	3569	0.8697478991596639	0.8672012414010034	0.8648059600809492	0.8714738444664967	5759	4177	561	927
41	Bayesiano_TF	('stemming', 'urls', 'pruning5')	5701	0.8707983193277311	0.8682981762910811	0.8658795825225964	0.8726787083182703	5761	4187	551	925
42	Bayesiano_TF	('stemming', 'norm_letters', 'pruning10')	3578	0.8688725490196079	0.8662220961455045	0.8638923310072295	0.8701725738288469	5767	4159	579	919
43	Bayesiano_TF	('stemming', 'norm_letters', 'pruning5')	5722	0.8712359943977591	0.8686233955872398	0.8662832593783436	0.8725606778754444	5782	4171	567	904
44	Bayesiano_TF	('lemmatization', 'urls', 'norm_letters')	28146	0.8722864145658263	0.869635690703316	0.8673399824379955	0.8733658355311598	5797	4168	570	889
45	Bayesiano_TF	('lemmatization', 'urls', 'pruning10')	3582	0.8685224089635855	0.8658984874678413	0.8635470268724985	0.8699656812045407	5760	4162	576	926
46	Bayesiano_TF	('lemmatization', 'urls', 'pruning5')	5991	0.8714110644257703	0.8688480671847523	0.8664715033725651	0.8729562171770249	5776	4179	559	910
47	Bayesiano_TF	('lemmatization', 'norm_letters', 'pruning10')	3589	0.8692226890756303	0.866545658368578	0.8642401663369366	0.8703794664531532	5774	4156	582	912
48	Bayesiano_TF	('lemmatization', 'norm_letters', 'pruning5')	5987	0.8706232492997199	0.8679815650677047	0.8656597996323427	0.8718527161901655	5781	4165	573	905
49	Bayesiano_TF	('urls', 'norm_letters', 'pruning10')	4339	0.8643207282913166	0.8618426183688834	0.8594272235295166	0.8666835573207474	5702	4172	566	984
50	Bayesiano_TF	('urls', 'norm_letters', 'pruning5')	7810	0.8686099439775911	0.8661100745988233	0.8636890718232472	0.8706246503123214	5742	4181	557	944
51	Bayesiano_TF	('stop_words', 'stemming', 'urls', 'norm_letters')	24069	0.8706232492997199	0.8673445516637995	0.8659320477502296	0.8690855194482223	5871	4075	663	815
52	Bayesiano_TF	('stop_words', 'stemming', 'urls', 'pruning10')	3490	0.8682598039215687	0.8651199747215275	0.8633674779697313	0.8674660811632757	5831	4088	650	855
53	Bayesiano_TF	('stop_words', 'stemming', 'urls', 'pruning5')	5620	0.8695728291316527	0.8665764015836355	0.8646442430873098	0.8692950005978862	5823	4111	627	863
54	Bayesiano_TF	('stop_words', 'stemming', 'norm_letters', 'pruning10')	3500	0.8641456582633054	0.8608734431050665	0.8591966812463814	0.8630903684506994	5812	4060	678	874
55	Bayesiano_TF	('stop_words', 'stemming', 'norm_letters', 'pruning5')	5642	0.8690476190476191	0.8659228984866896	0.8641721288763916	0.8682621158454749	5836	4092	646	850
56	Bayesiano_TF	('stop_words', 'lemmatization', 'urls', 'norm_letters')	28081	0.8721113445378151	0.8688962070543427	0.8674265321420246	0.8707257922055587	5876	4087	651	810
57	Bayesiano_TF	('stop_words', 'lemmatization', 'urls', 'pruning10')	3520	0.8688725490196079	0.8657729676546551	0.8639761844581122	0.8682047894790208	5831	4095	643	855
58	Bayesiano_TF	('stop_words', 'lemmatization', 'urls', 'pruning5')	5929	0.8712359943977591	0.8682600718516972	0.8663443013609242	0.8709311064607446	5835	4118	620	851
59	Bayesiano_TF	('stop_words', 'lemmatization', 'norm_letters', 'pruning10')	3526	0.8675595238095238	0.8644399706498171	0.8626333244131367	0.8668985627623329	5822	4089	649	864
60	Bayesiano_TF	('stop_words', 'lemmatization', 'norm_letters', 'pruning5')	5924	0.8702731092436975	0.8671703570223144	0.865425076238739	0.8694935594332367	5844	4098	640	842
61	Bayesiano_TF	('stop_words', 'urls', 'norm_letters', 'pruning10')	4155	0.8614320728291317	0.858160475568664	0.8563991538520417	0.8605568650407276	5788	4053	685	898
62	Bayesiano_TF	('stop_words', 'urls', 'norm_letters', 'pruning5')	7604	0.8674719887955182	0.8643319076312738	0.862554382751711	0.8667315397420086	5824	4086	652	862
63	Bayesiano_TF	('stemming', 'urls', 'norm_letters', 'pruning10')	3569	0.8687850140056023	0.8662095997383533	0.8638279953852006	0.8704360036350473	5755	4170	568	931
64	Bayesiano_TF	('stemming', 'urls', 'norm_letters', 'pruning5')	5709	0.8703606442577031	0.8678747221437756	0.8654480927285095	0.8723355393041059	5755	4188	550	931
65	Bayesiano_TF	('lemmatization', 'urls', 'norm_letters', 'pruning10')	3580	0.8675595238095238	0.8649533628253514	0.862585642228539	0.8691430667863533	5749	4162	576	937
66	Bayesiano_TF	('lemmatization', 'urls', 'norm_letters', 'pruning5')	5974	0.8707107843137255	0.8681535386634864	0.8657690172083549	0.87232720551515	5769	4178	560	917
67	Bayesiano_TF	('stop_words', 'stemming', 'urls', 'norm_letters', 'pruning10')	3491	0.8674719887955182	0.8643466852265183	0.8625462037538116	0.8667930330029407	5822	4088	650	864
68	Bayesiano_TF	('stop_words', 'stemming', 'urls', 'norm_letters', 'pruning5')	5629	0.8693977591036415	0.8664259221642931	0.8644542270833804	0.8692376742314321	5818	4114	624	868
69	Bayesiano_TF	('stop_words', 'lemmatization', 'urls', 'norm_letters', 'pruning10')	3517	0.8689600840336135	0.8658953548233472	0.8640471822541125	0.8684333057602771	5827	4100	638	859
70	Bayesiano_TF	('stop_words', 'lemmatization', 'urls', 'norm_letters', 'pruning5')	5911	0.8712359943977591	0.8682671604094712	0.8663407690219265	0.8709618530912107	5834	4119	619	852
71	Bayesiano_TF-IDF	('stop_words',)	48118	0.8618697478991597	0.8553913053774005	0.8646220650029572	0.8501715750850958	6132	3714	1049	529
72	Bayesiano_TF-IDF	('stemming',)	32850	0.8683473389355743	0.8632768355827352	0.8677956816803122	0.8600934560910471	6060	3860	903	601
73	Bayesiano_TF-IDF	('lemmatization',)	36771	0.8671218487394958	0.8617593858217507	0.8672532983810259	0.8580853771895487	6078	3828	935	583
74	Bayesiano_TF-IDF	('urls',)	40441	0.8652836134453782	0.8593681058747584	0.8668603220966644	0.8548040503754246	6114	3771	992	547
75	Bayesiano_TF-IDF	('norm_letters',)	47582	0.8647584033613446	0.8584209327448173	0.8676954389483826	0.8531571854972381	6148	3731	1032	513
76	Bayesiano_TF-IDF	('pruning10',)	4348	0.868172268907563	0.8641741264850373	0.8649005248344532	0.8635028625896152	5939	3979	784	722
77	Bayesiano_TF-IDF	('pruning5',)	7854	0.8693977591036415	0.8652512384996462	0.8665593765091546	0.8641050750790913	5968	3964	799	693
78	Bayesiano_TF-IDF	('stop_words', 'stemming')	32764	0.8627450980392157	0.8571030296420219	0.8629455574677506	0.853285265181682	6063	3793	970	598
79	Bayesiano_TF-IDF	('stop_words', 'lemmatization')	36707	0.8641456582633054	0.8585098053636466	0.8645846982356369	0.8545760222033785	6076	3796	967	585
80	Bayesiano_TF-IDF	('stop_words', 'urls')	40187	0.8623949579831933	0.8563579900922402	0.8637711475357482	0.8518483520146019	6097	3755	1008	564
81	Bayesiano_TF-IDF	('stop_words', 'norm_letters')	47328	0.8617822128851541	0.8552828123140367	0.8645871853594991	0.8500366871782228	6133	3712	1051	528
82	Bayesiano_TF-IDF	('stop_words', 'pruning10')	4169	0.8613445378151261	0.8567682385250768	0.858578318891446	0.8552549217538246	5941	3899	864	720
83	Bayesiano_TF-IDF	('stop_words', 'pruning5')	7650	0.8645833333333334	0.860000096486492	0.8621997563822186	0.8582117548183854	5972	3905	858	689
84	Bayesiano_TF-IDF	('stemming', 'urls')	24920	0.8683473389355743	0.8636792898185781	0.8666568126179836	0.8613796742977909	6017	3903	860	644
85	Bayesiano_TF-IDF	('stemming', 'norm_letters')	32041	0.8678221288515406	0.8627121525352615	0.8673014379562178	0.8594935130090474	6059	3855	908	602
86	Bayesiano_TF-IDF	('stemming', 'pruning10')	3574	0.8689600840336135	0.864752398407463	0.8662117392028373	0.8634904596473663	5971	3956	807	690
87	Bayesiano_TF-IDF	('stemming', 'pruning5')	5742	0.8702731092436975	0.8661458935354063	0.8674847852383211	0.8649753613267057	5974	3968	795	687
88	Bayesiano_TF-IDF	('lemmatization', 'urls')	28839	0.868172268907563	0.8632471284394756	0.8671663319041663	0.8603920092523742	6043	3875	888	618
89	Bayesiano_TF-IDF	('lemmatization', 'norm_letters')	36069	0.867296918767507	0.8619316109777242	0.8674691354931201	0.8582355047980159	6080	3828	935	581
90	Bayesiano_TF-IDF	('lemmatization', 'pruning10')	3598	0.8712359943977591	0.8672190567089861	0.8683026672371987	0.8662497439430696	5970	3983	780	691
91	Bayesiano_TF-IDF	('lemmatization', 'pruning5')	6031	0.8725490196078431	0.8685358070294465	0.8697450915749347	0.8674654371605325	5982	3986	777	679
92	Bayesiano_TF-IDF	('urls', 'norm_letters')	39652	0.8652836134453782	0.8593786430736695	0.8668246371371371	0.8548339624267443	6113	3772	991	548
93	Bayesiano_TF-IDF	('urls', 'pruning10')	4340	0.8685224089635855	0.8645516358145728	0.8652287618707493	0.863922766011828	5939	3983	780	722
94	Bayesiano_TF-IDF	('urls', 'pruning5')	7842	0.8685224089635855	0.8644080354348032	0.8655235509401802	0.8634142611393945	5956	3966	797	705
95	Bayesiano_TF-IDF	('norm_letters', 'pruning10')	4353	0.8683473389355743	0.8643545061311395	0.8650812567436306	0.863682902249402	5940	3980	783	721
96	Bayesiano_TF-IDF	('norm_letters', 'pruning5')	7847	0.8688725490196079	0.8647264813192195	0.8659780143880802	0.86362478020237	5963	3963	800	698
97	Bayesiano_TF-IDF	('stop_words', 'stemming', 'urls')	24834	0.8645833333333334	0.8595289489617145	0.8633929414303245	0.8567161522524043	6022	3855	908	639
98	Bayesiano_TF-IDF	('stop_words', 'stemming', 'norm_letters')	31957	0.8623074229691877	0.8566213708404318	0.8625617082019865	0.8527603859039159	6063	3788	975	598
99	Bayesiano_TF-IDF	('stop_words', 'stemming', 'pruning10')	3495	0.8641456582633054	0.8595980508176075	0.8616289128909308	0.8579261719511764	5964	3908	855	697
100	Bayesiano_TF-IDF	('stop_words', 'stemming', 'pruning5')	5662	0.8650210084033614	0.8604936128091067	0.8625593737860131	0.8587964581987908	5970	3912	851	691
101	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'urls')	28775	0.8649334733893558	0.8597560114507665	0.8641398322762369	0.8566574628535032	6038	3843	920	623
102	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'norm_letters')	36004	0.8637079831932774	0.8580281134884142	0.8642024031607758	0.8540511429256123	6076	3791	972	585
103	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'pruning10')	3536	0.8669467787114846	0.8626437490252675	0.8641934716764073	0.8613153113801991	5963	3941	822	698
104	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'pruning5')	5968	0.867296918767507	0.8628637236886927	0.8648819669948202	0.8611967978786588	5981	3927	836	680
105	Bayesiano_TF-IDF	('stop_words', 'urls', 'norm_letters')	39398	0.8619572829131653	0.8558307013479669	0.8635358478997855	0.8512038245315572	6101	3746	1017	560
106	Bayesiano_TF-IDF	('stop_words', 'urls', 'pruning10')	4161	0.8617822128851541	0.8572984529965397	0.8588682738609422	0.8559592733395085	5935	3910	853	726
107	Bayesiano_TF-IDF	('stop_words', 'urls', 'pruning5')	7638	0.8635329131652661	0.8590060240789785	0.8609001716667717	0.8574306373728607	5956	3909	854	705
108	Bayesiano_TF-IDF	('stop_words', 'norm_letters', 'pruning10')	4175	0.8613445378151261	0.8567867384238159	0.8585391448617941	0.8553147458564638	5939	3901	862	722
109	Bayesiano_TF-IDF	('stop_words', 'norm_letters', 'pruning5')	7643	0.8643207282913166	0.859778981164492	0.8618108150583277	0.8581062116109631	5965	3909	854	696
110	Bayesiano_TF-IDF	('stemming', 'urls', 'norm_letters')	24113	0.8669467787114846	0.862256753928509	0.8651236909181639	0.8600290931734553	6006	3898	865	655
111	Bayesiano_TF-IDF	('stemming', 'urls', 'pruning10')	3565	0.8682598039215687	0.8640642227192663	0.8654095617625981	0.8628899492134974	5963	3956	807	698
112	Bayesiano_TF-IDF	('stemming', 'urls', 'pruning5')	5727	0.8708858543417367	0.8668160683539672	0.8680335085814042	0.865740104366898	5973	3976	787	688
113	Bayesiano_TF-IDF	('stemming', 'norm_letters', 'pruning10')	3583	0.8693977591036415	0.8652170045853051	0.866636049969878	0.8639854268738127	5972	3960	803	689
114	Bayesiano_TF-IDF	('stemming', 'norm_letters', 'pruning5')	5742	0.8707983193277311	0.8666793510520028	0.8680479318777191	0.8654855682547465	5978	3970	793	683
115	Bayesiano_TF-IDF	('lemmatization', 'urls', 'norm_letters')	28138	0.8688725490196079	0.863964189950314	0.8679272097731692	0.861082255840202	6048	3878	885	613
116	Bayesiano_TF-IDF	('lemmatization', 'urls', 'pruning10')	3590	0.8701855742296919	0.866144269473935	0.8671981762615847	0.8651994180356684	5963	3978	785	698
117	Bayesiano_TF-IDF	('lemmatization', 'urls', 'pruning5')	6017	0.8721988795518207	0.8681161817190346	0.8695179549060683	0.8668959734817214	5987	3977	786	674
118	Bayesiano_TF-IDF	('lemmatization', 'norm_letters', 'pruning10')	3601	0.8699229691876751	0.8659112565875112	0.8668461177019098	0.8650639627769264	5957	3981	782	704
119	Bayesiano_TF-IDF	('lemmatization', 'norm_letters', 'pruning5')	6014	0.8717612044817927	0.8677106538106828	0.8689583549831997	0.8666103906145124	5979	3980	783	682
120	Bayesiano_TF-IDF	('urls', 'norm_letters', 'pruning10')	4347	0.868172268907563	0.8641993040315998	0.8648509679263814	0.8635925987435741	5936	3982	781	725
121	Bayesiano_TF-IDF	('urls', 'norm_letters', 'pruning5')	7833	0.8680847338935574	0.8639865553114561	0.8650080607677573	0.8630688541695462	5950	3967	796	711
122	Bayesiano_TF-IDF	('stop_words', 'stemming', 'urls', 'norm_letters')	24029	0.8638830532212886	0.8587733006241951	0.8627385446157072	0.8559062574592982	6021	3848	915	640
123	Bayesiano_TF-IDF	('stop_words', 'stemming', 'urls', 'pruning10')	3486	0.8639705882352942	0.8594079599905005	0.8614678067180996	0.8577162202400699	5964	3906	857	697
124	Bayesiano_TF-IDF	('stop_words', 'stemming', 'urls', 'pruning5')	5647	0.8652836134453782	0.8607876874093867	0.8627799784820032	0.8591412978167701	5969	3916	847	692
125	Bayesiano_TF-IDF	('stop_words', 'stemming', 'norm_letters', 'pruning10')	3505	0.8632703081232493	0.8586933990831849	0.8607194020539468	0.8570259736522423	5959	3903	860	702
126	Bayesiano_TF-IDF	('stop_words', 'stemming', 'norm_letters', 'pruning5')	5662	0.8644082633053222	0.8598465999400998	0.861954100616749	0.8581214513125575	5968	3907	856	693
127	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'urls', 'norm_letters')	28073	0.8648459383753502	0.8596307472577445	0.8641460272882691	0.856462750843991	6041	3839	924	620
128	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'urls', 'pruning10')	3528	0.8676470588235294	0.8634276279069297	0.8647844978504204	0.8622448543785837	5960	3952	811	701
129	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'urls', 'pruning5')	5954	0.8666841736694678	0.8623329287292738	0.8640098842136785	0.8609106476595805	5966	3935	828	695
130	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'norm_letters', 'pruning10')	3538	0.866859243697479	0.8625841001855385	0.864035088833527	0.8613299837299244	5959	3944	819	702
131	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'norm_letters', 'pruning5')	5950	0.865983893557423	0.8616008916405862	0.8633034048703213	0.8601605769691136	5963	3930	833	698
132	Bayesiano_TF-IDF	('stop_words', 'urls', 'norm_letters', 'pruning10')	4168	0.8619572829131653	0.857488329710735	0.8590308827740242	0.8561692250506149	5935	3912	851	726
133	Bayesiano_TF-IDF	('stop_words', 'urls', 'norm_letters', 'pruning5')	7629	0.8635329131652661	0.8589877251735782	0.86094085355721	0.8573708132702216	5958	3907	856	703
134	Bayesiano_TF-IDF	('stemming', 'urls', 'norm_letters', 'pruning10')	3575	0.8686099439775911	0.8644341142566446	0.8657531805220443	0.8632799405843907	5964	3959	804	697
135	Bayesiano_TF-IDF	('stemming', 'urls', 'norm_letters', 'pruning5')	5725	0.8714110644257703	0.8673242597221924	0.8686534266773902	0.8661605751409798	5980	3975	788	681
136	Bayesiano_TF-IDF	('lemmatization', 'urls', 'norm_letters', 'pruning10')	3594	0.8702731092436975	0.8663055146189256	0.867137851672549	0.8655436903017786	5955	3987	776	706
137	Bayesiano_TF-IDF	('lemmatization', 'urls', 'norm_letters', 'pruning5')	5998	0.8714110644257703	0.8673578334996459	0.8685770144224425	0.8662802233462583	5976	3979	784	685
138	Bayesiano_TF-IDF	('stop_words', 'stemming', 'urls', 'norm_letters', 'pruning10')	3497	0.8634453781512605	0.8588835151413989	0.8608806830330296	0.8572359253633487	5959	3905	858	702
139	Bayesiano_TF-IDF	('stop_words', 'stemming', 'urls', 'norm_letters', 'pruning5')	5645	0.863795518207283	0.8592636462787192	0.8612033846656011	0.8576558287855616	5959	3909	854	702
140	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'urls', 'norm_letters', 'pruning10')	3531	0.8663340336134454	0.8620683624110517	0.8634341167083723	0.8608796009045228	5953	3944	819	708
141	Bayesiano_TF-IDF	('stop_words', 'lemmatization', 'urls', 'norm_letters', 'pruning5')	5934	0.8660714285714286	0.8617312390041387	0.863305538608026	0.8603852010299453	5959	3935	828	702
142	Bayesiano_Binario	('stop_words',)	48099	0.8684348739495799	0.8641232837002886	0.8651984242008636	0.863157386003553	5978	3943	795	708
143	Bayesiano_Binario	('stemming',)	32900	0.8728991596638656	0.8698306208382465	0.8681210488521902	0.8720752662361465	5863	4109	629	823
144	Bayesiano_Binario	('lemmatization',)	36795	0.8737745098039216	0.8705021746731701	0.8692296943603575	0.8720236851332908	5899	4083	655	787
145	Bayesiano_Binario	('urls',)	40405	0.8757002801120448	0.8725502458474934	0.8711164442341242	0.874314593209452	5900	4104	634	786
146	Bayesiano_Binario	('norm_letters',)	47550	0.874562324929972	0.8709512304339441	0.8705475531099822	0.8713746281835864	5951	4040	698	735
147	Bayesiano_Binario	('pruning10',)	4348	0.8632703081232493	0.8604502058334063	0.8582067741955117	0.8641565883589343	5743	4119	619	943
148	Bayesiano_Binario	('pruning5',)	7822	0.8688725490196079	0.8661064379659025	0.8638783718947245	0.8696498811109243	5784	4142	596	902
149	Bayesiano_Binario	('stop_words', 'stemming')	32814	0.8715861344537815	0.8678574445941211	0.8675406431837177	0.8681863225603117	5938	4019	719	748
150	Bayesiano_Binario	('stop_words', 'lemmatization')	36731	0.8710609243697479	0.8672928505763281	0.867040151856678	0.8675531440039588	5938	4013	725	748
151	Bayesiano_Binario	('stop_words', 'urls')	40155	0.8712359943977591	0.8675211546348464	0.8671419476246867	0.8679179366750733	5933	4020	718	753
152	Bayesiano_Binario	('stop_words', 'norm_letters')	47300	0.8693102240896359	0.8650446898179946	0.8660684433790933	0.8641204437060763	5981	3950	788	705
153	Bayesiano_Binario	('stop_words', 'pruning10')	4163	0.8597689075630253	0.8562232469741771	0.8548421783142954	0.8579368670029561	5808	4014	724	878
154	Bayesiano_Binario	('stop_words', 'pruning5')	7615	0.8645833333333334	0.8610846101612923	0.8598232849063199	0.8626033784422811	5845	4032	706	841
155	Bayesiano_Binario	('stemming', 'urls')	24956	0.8714110644257703	0.8687086139021027	0.8664519488270195	0.8723105379372382	5797	4158	580	889
156	Bayesiano_Binario	('stemming', 'norm_letters')	32097	0.8722864145658263	0.8691633390715285	0.8675277128905818	0.8712750646594694	5865	4100	638	821
157	Bayesiano_Binario	('stemming', 'pruning10')	3579	0.8691351540616247	0.8664394079571376	0.8641489966556586	0.8702124434328291	5776	4153	585	910
158	Bayesiano_Binario	('stemming', 'pruning5')	5712	0.8710609243697479	0.8683914684085714	0.8660986688575205	0.8721343919433979	5789	4162	576	897
159	Bayesiano_Binario	('lemmatization', 'urls')	28850	0.8735994397759104	0.8706607049829322	0.8687582170575512	0.8732884638768761	5851	4129	609	835
160	Bayesiano_Binario	('lemmatization', 'norm_letters')	36091	0.8739495798319328	0.870622420715714	0.8694793918493057	0.8719580249778807	5908	4076	662	778
161	Bayesiano_Binario	('lemmatization', 'pruning10')	3592	0.8701855742296919	0.8673958206722717	0.8652125879437962	0.8707716280448161	5799	4142	596	887
162	Bayesiano_Binario	('lemmatization', 'pruning5')	6002	0.8721988795518207	0.8694422238256043	0.8672565678167186	0.8727991063147771	5812	4152	586	874
163	Bayesiano_Binario	('urls', 'norm_letters')	39606	0.8761379551820728	0.8730025955536844	0.8715595105709175	0.8747807487454806	5902	4107	631	784
164	Bayesiano_Binario	('urls', 'pruning10')	4337	0.8652836134453782	0.8626394756486497	0.8602860677078045	0.866829745868682	5735	4150	588	951
165	Bayesiano_Binario	('urls', 'pruning5')	7812	0.8708858543417367	0.8682528604029267	0.8659263082518804	0.8721385588378758	5782	4167	571	904
166	Bayesiano_Binario	('norm_letters', 'pruning10')	4349	0.8638830532212886	0.8610932035381498	0.8588310224865052	0.8648645500442134	5744	4125	613	942
167	Bayesiano_Binario	('norm_letters', 'pruning5')	7822	0.8684348739495799	0.8656973616598167	0.863436489710686	0.8693682053576919	5776	4145	593	910
168	Bayesiano_Binario	('stop_words', 'stemming', 'urls')	24870	0.8715861344537815	0.868313231119441	0.8669337725321169	0.8700003737578077	5879	4078	660	807
169	Bayesiano_Binario	('stop_words', 'stemming', 'norm_letters')	32012	0.8714985994397759	0.867715149732181	0.8675376657485309	0.8678963130181234	5944	4012	726	742
170	Bayesiano_Binario	('stop_words', 'stemming', 'pruning10')	3500	0.8658963585434174	0.8626208278936055	0.8610101027271202	0.8647090175510859	5828	4064	674	858
